"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 06 11:08:09 GMT 2025","Wed Aug 06 11:08:11 GMT 2025","1450","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User by searchCriteria: Non-Unique Age",""
"passed","Wed Aug 06 11:08:32 GMT 2025","Wed Aug 06 11:08:33 GMT 2025","989","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User POM: Non-Unique First Name","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Wed Aug 06 11:07:51 GMT 2025","Wed Aug 06 11:07:52 GMT 2025","540","firefox","navigationFun.test.ts","Navigation tabs functionality","","","Test Case 4: Verify /search URL change to Search",""
"passed","Wed Aug 06 11:07:53 GMT 2025","Wed Aug 06 11:07:53 GMT 2025","422","firefox","navigationUi.test.ts","Navigation tab are available","","","Test Case 1: Verify Search tab should be available",""
"passed","Wed Aug 06 11:07:45 GMT 2025","Wed Aug 06 11:07:46 GMT 2025","1099","firefox","editDeleteUserFunc.test.ts","Edit and Delete users functionality","","","TC-deleteUserFun-06",""
"passed","Wed Aug 06 11:08:21 GMT 2025","Wed Aug 06 11:08:22 GMT 2025","812","chromium","editDeleteUserFunc.test.ts","Edit and Delete users functionality","","","TC-deleteUserFun-06",""
"passed","Wed Aug 06 11:08:14 GMT 2025","Wed Aug 06 11:08:14 GMT 2025","821","chromium","editDeleteUserFunc.test.ts","Edit and Delete users functionality","","","TC-editUserFun-02",""
"passed","Wed Aug 06 11:08:37 GMT 2025","Wed Aug 06 11:08:38 GMT 2025","1002","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User POM: Non-Unique Age","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Wed Aug 06 11:08:24 GMT 2025","Wed Aug 06 11:08:24 GMT 2025","324","chromium","navigationFun.test.ts","Navigation tabs functionality","","","Test Case 5: Verify Add Tab Persistence on Page Refresh",""
"passed","Wed Aug 06 11:07:50 GMT 2025","Wed Aug 06 11:07:51 GMT 2025","643","firefox","navigationFun.test.ts","Navigation tabs functionality","","","Test Case 2: Verify Search tab functionality",""
"passed","Wed Aug 06 11:08:34 GMT 2025","Wed Aug 06 11:08:35 GMT 2025","990","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User POM: Non-Unique Last Name","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Wed Aug 06 11:07:41 GMT 2025","Wed Aug 06 11:07:42 GMT 2025","1121","firefox","editDeleteUserFunc.test.ts","Edit and Delete users functionality","","","TC-deleteUserFun-04",""
"passed","Wed Aug 06 11:08:35 GMT 2025","Wed Aug 06 11:08:37 GMT 2025","1198","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User by searchCriteria: Non-Unique Last Name",""
"passed","Wed Aug 06 11:08:19 GMT 2025","Wed Aug 06 11:08:20 GMT 2025","823","chromium","editDeleteUserFunc.test.ts","Edit and Delete users functionality","","","TC-deleteUserFun-05",""
"passed","Wed Aug 06 11:07:46 GMT 2025","Wed Aug 06 11:07:47 GMT 2025","1068","firefox","editDeleteUserFunc.test.ts","Edit and Delete users functionality","","","TC-editUserFun-07",""
"passed","Wed Aug 06 11:08:24 GMT 2025","Wed Aug 06 11:08:24 GMT 2025","317","chromium","navigationFun.test.ts","Navigation tabs functionality","","","Test Case 4: Verify /add URL change to Add",""
"passed","Wed Aug 06 11:07:47 GMT 2025","Wed Aug 06 11:07:48 GMT 2025","1105","firefox","editDeleteUserFunc.test.ts","Edit and Delete users functionality","","","TC-deleteUserFun-07",""
"passed","Wed Aug 06 11:08:29 GMT 2025","Wed Aug 06 11:08:30 GMT 2025","1074","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User by searchCriteria: Unique Last Name",""
"passed","Wed Aug 06 11:08:03 GMT 2025","Wed Aug 06 11:08:05 GMT 2025","1772","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User by searchCriteria: Non-Unique First Name",""
"passed","Wed Aug 06 11:08:16 GMT 2025","Wed Aug 06 11:08:17 GMT 2025","804","chromium","editDeleteUserFunc.test.ts","Edit and Delete users functionality","","","TC-deleteUserFun-03",""
"passed","Wed Aug 06 11:08:20 GMT 2025","Wed Aug 06 11:08:21 GMT 2025","814","chromium","editDeleteUserFunc.test.ts","Edit and Delete users functionality","","","TC-editUserFun-06",""
"passed","Wed Aug 06 11:08:25 GMT 2025","Wed Aug 06 11:08:26 GMT 2025","237","chromium","navigationUi.test.ts","Navigation tab are available","","","Test Case 1: Verify Add tab should be available",""
"passed","Wed Aug 06 11:08:25 GMT 2025","Wed Aug 06 11:08:25 GMT 2025","326","chromium","navigationFun.test.ts","Navigation tabs functionality","","","Test Case 4: Verify /search URL change to Search",""
