"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Mar 14 10:05:35 GMT 2025","Fri Mar 14 10:05:36 GMT 2025","828","firefox","editDeleteUserFunc.test.ts","Edit and Delete users functionality","","","TC-editUserFun-02",""
"passed","Fri Mar 14 10:06:24 GMT 2025","Fri Mar 14 10:06:24 GMT 2025","726","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User by searchCriteria: Non-Unique Last Name",""
"passed","Fri Mar 14 10:06:25 GMT 2025","Fri Mar 14 10:06:26 GMT 2025","662","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User by searchCriteria: Non-Unique Age",""
"passed","Fri Mar 14 10:05:57 GMT 2025","Fri Mar 14 10:05:58 GMT 2025","897","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User by searchCriteria: Unique Age",""
"passed","Fri Mar 14 10:06:11 GMT 2025","Fri Mar 14 10:06:12 GMT 2025","945","chromium","editDeleteUserFunc.test.ts","Edit and Delete users functionality","","","TC-deleteUserFun-04",""
"passed","Fri Mar 14 10:06:19 GMT 2025","Fri Mar 14 10:06:20 GMT 2025","606","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User by searchCriteria: Unique First Name",""
"passed","Fri Mar 14 10:06:18 GMT 2025","Fri Mar 14 10:06:18 GMT 2025","239","chromium","navigationUi.test.ts","Navigation tab are available","","","Test Case 1: Verify Add tab should be available",""
"passed","Fri Mar 14 10:06:16 GMT 2025","Fri Mar 14 10:06:17 GMT 2025","332","chromium","navigationFun.test.ts","Navigation tabs functionality","","","Test Case 4: Verify /add URL change to Add",""
"passed","Fri Mar 14 10:06:03 GMT 2025","Fri Mar 14 10:06:03 GMT 2025","788","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User POM: Non-Unique Age","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Fri Mar 14 10:06:18 GMT 2025","Fri Mar 14 10:06:19 GMT 2025","243","chromium","navigationUi.test.ts","Navigation tab are available","","","Test Case 1: Verify Search tab should be available",""
"passed","Fri Mar 14 10:06:18 GMT 2025","Fri Mar 14 10:06:18 GMT 2025","329","chromium","navigationFun.test.ts","Navigation tabs functionality","","","Test Case 5: Verify Search Tab Persistence on Page Refresh",""
"passed","Fri Mar 14 10:05:38 GMT 2025","Fri Mar 14 10:05:40 GMT 2025","1345","firefox","editDeleteUserFunc.test.ts","Edit and Delete users functionality","","","TC-deleteUserFun-03",""
"passed","Fri Mar 14 10:06:20 GMT 2025","Fri Mar 14 10:06:21 GMT 2025","592","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User by searchCriteria: Unique Last Name",""
"passed","Fri Mar 14 10:05:49 GMT 2025","Fri Mar 14 10:05:50 GMT 2025","538","firefox","navigationFun.test.ts","Navigation tabs functionality","","","Test Case 5: Verify Add Tab Persistence on Page Refresh",""
"passed","Fri Mar 14 10:05:50 GMT 2025","Fri Mar 14 10:05:51 GMT 2025","685","firefox","navigationFun.test.ts","Navigation tabs functionality","","","Test Case 2: Verify Search tab functionality",""
"passed","Fri Mar 14 10:05:51 GMT 2025","Fri Mar 14 10:05:52 GMT 2025","560","firefox","navigationFun.test.ts","Navigation tabs functionality","","","Test Case 5: Verify Search Tab Persistence on Page Refresh",""
