"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 07 05:51:17 GMT 2025","Thu Aug 07 05:51:18 GMT 2025","606","chromium","editDeleteUserFunc.test.ts","Edit and Delete users functionality","","","TC-deleteUserFun-06",""
"passed","Thu Aug 07 05:51:22 GMT 2025","Thu Aug 07 05:51:22 GMT 2025","241","chromium","navigationUi.test.ts","Navigation tab are available","","","Test Case 1: Verify Search tab should be available",""
"passed","Thu Aug 07 05:50:34 GMT 2025","Thu Aug 07 05:50:36 GMT 2025","1903","firefox","editDeleteUserFunc.test.ts","Edit and Delete users functionality","","","TC-editUserFun-01",""
"passed","Thu Aug 07 05:51:26 GMT 2025","Thu Aug 07 05:51:27 GMT 2025","616","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User POM: Non-Unique First Name","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Thu Aug 07 05:51:14 GMT 2025","Thu Aug 07 05:51:15 GMT 2025","627","chromium","editDeleteUserFunc.test.ts","Edit and Delete users functionality","","","TC-deleteUserFun-04",""
"passed","Thu Aug 07 05:50:43 GMT 2025","Thu Aug 07 05:50:44 GMT 2025","929","firefox","editDeleteUserFunc.test.ts","Edit and Delete users functionality","","","TC-deleteUserFun-04",""
"passed","Thu Aug 07 05:50:40 GMT 2025","Thu Aug 07 05:50:41 GMT 2025","1032","firefox","editDeleteUserFunc.test.ts","Edit and Delete users functionality","","","TC-editUserFun-03",""
"passed","Thu Aug 07 05:50:56 GMT 2025","Thu Aug 07 05:50:57 GMT 2025","1329","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User by searchCriteria: Unique First Name",""
"passed","Thu Aug 07 05:50:50 GMT 2025","Thu Aug 07 05:50:51 GMT 2025","705","firefox","navigationFun.test.ts","Navigation tabs functionality","","","Test Case 2: Verify Add tab functionality",""
"passed","Thu Aug 07 05:51:14 GMT 2025","Thu Aug 07 05:51:14 GMT 2025","744","chromium","editDeleteUserFunc.test.ts","Edit and Delete users functionality","","","TC-editUserFun-04",""
"passed","Thu Aug 07 05:51:22 GMT 2025","Thu Aug 07 05:51:22 GMT 2025","619","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User POM: Unique First Name","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Thu Aug 07 05:51:25 GMT 2025","Thu Aug 07 05:51:25 GMT 2025","626","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User POM: Unique Age","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Thu Aug 07 05:51:21 GMT 2025","Thu Aug 07 05:51:22 GMT 2025","225","chromium","navigationUi.test.ts","Navigation tab are available","","","Test Case 1: Verify Add tab should be available",""
