"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 05 08:04:42 GMT 2025","Tue Aug 05 08:04:43 GMT 2025","1114","firefox","editDeleteUserFunc.test.ts","Edit and Delete users functionality","","","TC-deleteUserFun-02",""
"passed","Tue Aug 05 08:05:06 GMT 2025","Tue Aug 05 08:05:07 GMT 2025","1380","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User POM: Unique Age","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Tue Aug 05 08:05:23 GMT 2025","Tue Aug 05 08:05:23 GMT 2025","821","chromium","editDeleteUserFunc.test.ts","Edit and Delete users functionality","","","TC-deleteUserFun-02",""
"passed","Tue Aug 05 08:05:39 GMT 2025","Tue Aug 05 08:05:40 GMT 2025","1066","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User by searchCriteria: Unique Last Name",""
"passed","Tue Aug 05 08:04:59 GMT 2025","Tue Aug 05 08:05:00 GMT 2025","526","firefox","navigationFun.test.ts","Navigation tabs functionality","","","Test Case 5: Verify Search Tab Persistence on Page Refresh",""
"passed","Tue Aug 05 08:05:47 GMT 2025","Tue Aug 05 08:05:48 GMT 2025","1101","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User by searchCriteria: Non-Unique Age",""
"passed","Tue Aug 05 08:04:46 GMT 2025","Tue Aug 05 08:04:47 GMT 2025","1409","firefox","editDeleteUserFunc.test.ts","Edit and Delete users functionality","","","TC-editUserFun-04",""
"passed","Tue Aug 05 08:05:02 GMT 2025","Tue Aug 05 08:05:03 GMT 2025","1659","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User by searchCriteria: Unique First Name",""
"passed","Tue Aug 05 08:04:56 GMT 2025","Tue Aug 05 08:04:57 GMT 2025","679","firefox","navigationFun.test.ts","Navigation tabs functionality","","","Test Case 2: Verify Add tab functionality",""
"passed","Tue Aug 05 08:05:32 GMT 2025","Tue Aug 05 08:05:33 GMT 2025","814","chromium","editDeleteUserFunc.test.ts","Edit and Delete users functionality","","","TC-deleteUserFun-07",""
"passed","Tue Aug 05 08:05:35 GMT 2025","Tue Aug 05 08:05:35 GMT 2025","339","chromium","navigationFun.test.ts","Navigation tabs functionality","","","Test Case 5: Verify Search Tab Persistence on Page Refresh",""
"passed","Tue Aug 05 08:05:28 GMT 2025","Tue Aug 05 08:05:29 GMT 2025","820","chromium","editDeleteUserFunc.test.ts","Edit and Delete users functionality","","","TC-deleteUserFun-05",""
"passed","Tue Aug 05 08:05:05 GMT 2025","Tue Aug 05 08:05:06 GMT 2025","1373","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User by searchCriteria: Unique Last Name",""
"passed","Tue Aug 05 08:05:35 GMT 2025","Tue Aug 05 08:05:36 GMT 2025","243","chromium","navigationUi.test.ts","Navigation tab are available","","","Test Case 1: Verify Add tab should be available",""
"passed","Tue Aug 05 08:05:45 GMT 2025","Tue Aug 05 08:05:46 GMT 2025","1162","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User by searchCriteria: Non-Unique Last Name",""
