"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Mar 09 17:13:38 GMT 2025","Sun Mar 09 17:13:38 GMT 2025","268","chromium","navigationUi.test.ts","Navigation tab are available","","","Test Case 1: Verify Search tab should be available",""
"passed","Sun Mar 09 17:13:39 GMT 2025","Sun Mar 09 17:13:39 GMT 2025","693","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User by searchCriteria: Non-Unique Age",""
"passed","Sun Mar 09 17:13:37 GMT 2025","Sun Mar 09 17:13:38 GMT 2025","433","chromium","navigationUi.test.ts","Navigation tab are available","","","Test Case 1: Verify Add tab should be available",""
"passed","Sun Mar 09 17:13:29 GMT 2025","Sun Mar 09 17:13:29 GMT 2025","256","Setup","server.setup.ts","Verify the server is responsive","","","Ensure page ""/api/"" is responsive","Ensure that the ""/api/"" page loads correctly by verifying ""/api/"" response and App name."
"passed","Sun Mar 09 17:13:35 GMT 2025","Sun Mar 09 17:13:36 GMT 2025","1014","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User by searchCriteria: Non-Unique Age",""
"passed","Sun Mar 09 17:13:30 GMT 2025","Sun Mar 09 17:13:32 GMT 2025","1806","firefox","navigationUi.test.ts","Navigation tab are available","","","Test Case 1: Verify Add tab should be available",""
"passed","Sun Mar 09 17:13:38 GMT 2025","Sun Mar 09 17:13:39 GMT 2025","668","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User POM: Non-Unique Age","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Sun Mar 09 17:13:33 GMT 2025","Sun Mar 09 17:13:34 GMT 2025","1453","firefox","navigationUi.test.ts","Navigation tab are available","","","Test Case 1: Verify Search tab should be available",""
"passed","Sun Mar 09 17:13:34 GMT 2025","Sun Mar 09 17:13:35 GMT 2025","939","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User POM: Non-Unique Age","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
