"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 07 20:38:20 GMT 2025","Thu Aug 07 20:38:21 GMT 2025","1025","firefox","editDeleteUserFunc.test.ts","Edit and Delete users functionality","","","TC-editUserFun-05",""
"passed","Thu Aug 07 20:38:42 GMT 2025","Thu Aug 07 20:38:43 GMT 2025","905","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User POM: Non-Unique Age","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Thu Aug 07 20:38:09 GMT 2025","Thu Aug 07 20:38:11 GMT 2025","1895","firefox","editDeleteUserFunc.test.ts","Edit and Delete users functionality","","","TC-editUserFun-01",""
"passed","Thu Aug 07 20:38:36 GMT 2025","Thu Aug 07 20:38:37 GMT 2025","1023","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User by searchCriteria: Unique Age",""
"passed","Thu Aug 07 20:38:34 GMT 2025","Thu Aug 07 20:38:36 GMT 2025","1313","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User POM: Unique Age","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Thu Aug 07 20:38:57 GMT 2025","Thu Aug 07 20:38:57 GMT 2025","321","chromium","navigationFun.test.ts","Navigation tabs functionality","","","Test Case 4: Verify /add URL change to Add",""
"passed","Thu Aug 07 20:38:38 GMT 2025","Thu Aug 07 20:38:39 GMT 2025","1103","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User by searchCriteria: Non-Unique First Name",""
"passed","Thu Aug 07 20:38:17 GMT 2025","Thu Aug 07 20:38:19 GMT 2025","1127","firefox","editDeleteUserFunc.test.ts","Edit and Delete users functionality","","","TC-editUserFun-04",""
"passed","Thu Aug 07 20:38:21 GMT 2025","Thu Aug 07 20:38:22 GMT 2025","982","firefox","editDeleteUserFunc.test.ts","Edit and Delete users functionality","","","TC-deleteUserFun-05",""
"passed","Thu Aug 07 20:38:29 GMT 2025","Thu Aug 07 20:38:29 GMT 2025","546","firefox","navigationFun.test.ts","Navigation tabs functionality","","","Test Case 4: Verify /search URL change to Search",""
"passed","Thu Aug 07 20:38:28 GMT 2025","Thu Aug 07 20:38:29 GMT 2025","634","firefox","navigationFun.test.ts","Navigation tabs functionality","","","Test Case 2: Verify Search tab functionality",""
"passed","Thu Aug 07 20:38:58 GMT 2025","Thu Aug 07 20:38:59 GMT 2025","240","chromium","navigationUi.test.ts","Navigation tab are available","","","Test Case 1: Verify Add tab should be available",""
"passed","Thu Aug 07 20:38:30 GMT 2025","Thu Aug 07 20:38:31 GMT 2025","575","firefox","navigationUi.test.ts","Navigation tab are available","","","Test Case 1: Verify Search tab should be available",""
