"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 27 11:04:02 GMT 2025","Mon Jan 27 11:04:03 GMT 2025","256","chromium","navigationUi.spec.ts","Navigation tab are available","","","Test Case 1: Verify Search tab should be available",""
"passed","Mon Jan 27 11:04:03 GMT 2025","Mon Jan 27 11:04:05 GMT 2025","1227","firefox","navigationUi.spec.ts","Navigation tab are available","","","Test Case 1: Verify Add tab should be available",""
"passed","Mon Jan 27 11:04:05 GMT 2025","Mon Jan 27 11:04:05 GMT 2025","405","firefox","navigationUi.spec.ts","Navigation tab are available","","","Test Case 1: Verify Search tab should be available",""
"passed","Mon Jan 27 11:04:05 GMT 2025","Mon Jan 27 11:04:06 GMT 2025","351","firefox","test.spec.ts","","","","test 1",""
"passed","Mon Jan 27 11:04:03 GMT 2025","Mon Jan 27 11:04:03 GMT 2025","195","chromium","test.spec.ts","","","","test 1",""
"passed","Mon Jan 27 11:04:02 GMT 2025","Mon Jan 27 11:04:02 GMT 2025","340","chromium","navigationUi.spec.ts","Navigation tab are available","","","Test Case 1: Verify Add tab should be available",""
