"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 27 10:34:11 GMT 2025","Mon Jan 27 10:34:12 GMT 2025","333","chromium","navigationUi.spec.ts","Navigation tab are available","","","Test Case 1: Verify Add tab should be available",""
"passed","Mon Jan 27 10:13:39 GMT 2025","Mon Jan 27 10:13:41 GMT 2025","2279","webkit","test.spec.ts","","","","test 1",""
"passed","Mon Jan 27 10:34:14 GMT 2025","Mon Jan 27 10:34:15 GMT 2025","444","firefox","navigationUi.spec.ts","Navigation tab are available","","","Test Case 1: Verify Search tab should be available",""
"passed","Mon Jan 27 10:13:36 GMT 2025","Mon Jan 27 10:13:39 GMT 2025","2561","webkit","navigationUi.spec.ts","Navigation tab are available","","","Test Case 1: Verify Add tab should be available",""
"passed","Mon Jan 27 10:34:13 GMT 2025","Mon Jan 27 10:34:14 GMT 2025","1209","firefox","navigationUi.spec.ts","Navigation tab are available","","","Test Case 1: Verify Add tab should be available",""
"passed","Mon Jan 27 10:13:37 GMT 2025","Mon Jan 27 10:13:39 GMT 2025","2633","webkit","navigationUi.spec.ts","Navigation tab are available","","","Test Case 1: Verify Search tab should be available",""
"passed","Mon Jan 27 10:34:12 GMT 2025","Mon Jan 27 10:34:12 GMT 2025","241","chromium","navigationUi.spec.ts","Navigation tab are available","","","Test Case 1: Verify Search tab should be available",""
"passed","Mon Jan 27 10:34:12 GMT 2025","Mon Jan 27 10:34:12 GMT 2025","193","chromium","test.spec.ts","","","","test 1",""
"passed","Mon Jan 27 10:34:15 GMT 2025","Mon Jan 27 10:34:16 GMT 2025","741","firefox","test.spec.ts","","","","test 1",""
