"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Mar 09 20:43:35 GMT 2025","Sun Mar 09 20:43:35 GMT 2025","392","firefox","navigationUi.test.ts","Navigation tab are available","","","Test Case 1: Verify Search tab should be available",""
"passed","Sun Mar 09 20:43:51 GMT 2025","Sun Mar 09 20:43:52 GMT 2025","725","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User by searchCriteria: Unique Age",""
"passed","Sun Mar 09 20:43:55 GMT 2025","Sun Mar 09 20:43:56 GMT 2025","697","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User by searchCriteria: Non-Unique Age",""
"passed","Sun Mar 09 20:43:38 GMT 2025","Sun Mar 09 20:43:39 GMT 2025","925","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User by searchCriteria: Unique Last Name",""
"passed","Sun Mar 09 20:43:53 GMT 2025","Sun Mar 09 20:43:54 GMT 2025","655","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User POM: Non-Unique Last Name","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Sun Mar 09 20:43:50 GMT 2025","Sun Mar 09 20:43:51 GMT 2025","637","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User POM: Unique Age","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Sun Mar 09 20:43:40 GMT 2025","Sun Mar 09 20:43:41 GMT 2025","767","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User POM: Non-Unique First Name","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Sun Mar 09 20:43:44 GMT 2025","Sun Mar 09 20:43:45 GMT 2025","805","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User POM: Non-Unique Age","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Sun Mar 09 20:43:41 GMT 2025","Sun Mar 09 20:43:42 GMT 2025","1009","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User by searchCriteria: Non-Unique First Name",""
"passed","Sun Mar 09 20:43:45 GMT 2025","Sun Mar 09 20:43:46 GMT 2025","955","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User by searchCriteria: Non-Unique Age",""
"passed","Sun Mar 09 20:43:54 GMT 2025","Sun Mar 09 20:43:55 GMT 2025","561","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User POM: Non-Unique Age","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Sun Mar 09 20:43:52 GMT 2025","Sun Mar 09 20:43:53 GMT 2025","764","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User by searchCriteria: Non-Unique First Name",""
"passed","Sun Mar 09 20:43:42 GMT 2025","Sun Mar 09 20:43:43 GMT 2025","774","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User POM: Non-Unique Last Name","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Sun Mar 09 20:43:48 GMT 2025","Sun Mar 09 20:43:48 GMT 2025","651","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User POM: Unique First Name","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Sun Mar 09 20:43:54 GMT 2025","Sun Mar 09 20:43:54 GMT 2025","777","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User by searchCriteria: Non-Unique Last Name",""
"passed","Sun Mar 09 20:43:33 GMT 2025","Sun Mar 09 20:43:34 GMT 2025","1282","firefox","navigationUi.test.ts","Navigation tab are available","","","Test Case 1: Verify Add tab should be available",""
"passed","Sun Mar 09 20:43:36 GMT 2025","Sun Mar 09 20:43:37 GMT 2025","897","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User by searchCriteria: Unique First Name",""
"passed","Sun Mar 09 20:43:43 GMT 2025","Sun Mar 09 20:43:44 GMT 2025","1193","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User by searchCriteria: Non-Unique Last Name",""
"passed","Sun Mar 09 20:43:50 GMT 2025","Sun Mar 09 20:43:50 GMT 2025","609","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User by searchCriteria: Unique Last Name",""
"passed","Sun Mar 09 20:43:27 GMT 2025","Sun Mar 09 20:43:27 GMT 2025","247","Setup","server.setup.ts","Verify the server is responsive","","","Ensure page ""/api/"" is responsive","Ensure that the ""/api/"" page loads correctly by verifying ""/api/"" response and App name."
"passed","Sun Mar 09 20:43:47 GMT 2025","Sun Mar 09 20:43:47 GMT 2025","452","chromium","navigationUi.test.ts","Navigation tab are available","","","Test Case 1: Verify Add tab should be available",""
"passed","Sun Mar 09 20:43:52 GMT 2025","Sun Mar 09 20:43:52 GMT 2025","642","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User POM: Non-Unique First Name","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Sun Mar 09 20:43:37 GMT 2025","Sun Mar 09 20:43:38 GMT 2025","763","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User POM: Unique Last Name","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Sun Mar 09 20:43:48 GMT 2025","Sun Mar 09 20:43:49 GMT 2025","673","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User by searchCriteria: Unique First Name",""
"passed","Sun Mar 09 20:43:49 GMT 2025","Sun Mar 09 20:43:50 GMT 2025","545","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User POM: Unique Last Name","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Sun Mar 09 20:43:39 GMT 2025","Sun Mar 09 20:43:39 GMT 2025","905","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User POM: Unique Age","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
