"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Feb 02 19:44:36 GMT 2025","Sun Feb 02 19:44:36 GMT 2025","240","chromium","template.spec.ts","Test Suite Name","","","Unique Test Name",""
"passed","Sun Feb 02 19:44:38 GMT 2025","Sun Feb 02 19:44:39 GMT 2025","1289","firefox","navigationUi.spec.ts","Navigation tab are available","","","Test Case 1: Verify Add tab should be available",""
"passed","Sun Feb 02 19:44:44 GMT 2025","Sun Feb 02 19:44:44 GMT 2025","350","firefox","test.spec.ts","","","","test 1",""
"passed","Sun Feb 02 19:44:43 GMT 2025","Sun Feb 02 19:44:44 GMT 2025","419","firefox","template.spec.ts","Test Suite Name","","","Unique Test Name",""
"passed","Sun Feb 02 19:44:33 GMT 2025","Sun Feb 02 19:44:34 GMT 2025","244","chromium","navigationUi.spec.ts","Navigation tab are available","","","Test Case 1: Verify Search tab should be available",""
"failed","Sun Feb 02 19:44:48 GMT 2025","Sun Feb 02 19:44:48 GMT 2025","5","webkit","navigationUi.spec.ts","Navigation tab are available","","","Test Case 1: Verify Search tab should be available",""
"passed","Sun Feb 02 19:44:33 GMT 2025","Sun Feb 02 19:44:33 GMT 2025","347","chromium","navigationUi.spec.ts","Navigation tab are available","","","Test Case 1: Verify Add tab should be available",""
"failed","Sun Feb 02 19:44:49 GMT 2025","Sun Feb 02 19:44:49 GMT 2025","6","webkit","search.func.spec.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name",""
"passed","Sun Feb 02 19:44:41 GMT 2025","Sun Feb 02 19:44:43 GMT 2025","2727","firefox","search.func.spec.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name",""
"failed","Sun Feb 02 19:44:46 GMT 2025","Sun Feb 02 19:44:46 GMT 2025","5","webkit","navigationUi.spec.ts","Navigation tab are available","","","Test Case 1: Verify Add tab should be available",""
"passed","Sun Feb 02 19:44:34 GMT 2025","Sun Feb 02 19:44:36 GMT 2025","2590","chromium","search.func.spec.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name",""
"passed","Sun Feb 02 19:44:36 GMT 2025","Sun Feb 02 19:44:37 GMT 2025","195","chromium","test.spec.ts","","","","test 1",""
"passed","Sun Feb 02 19:44:40 GMT 2025","Sun Feb 02 19:44:41 GMT 2025","459","firefox","navigationUi.spec.ts","Navigation tab are available","","","Test Case 1: Verify Search tab should be available",""
"failed","Sun Feb 02 19:44:53 GMT 2025","Sun Feb 02 19:44:53 GMT 2025","5","webkit","test.spec.ts","","","","test 1",""
"failed","Sun Feb 02 19:44:51 GMT 2025","Sun Feb 02 19:44:51 GMT 2025","5","webkit","template.spec.ts","Test Suite Name","","","Unique Test Name",""
