"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Mar 10 13:17:50 GMT 2025","Mon Mar 10 13:17:51 GMT 2025","836","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User POM: Unique First Name","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Mon Mar 10 13:17:28 GMT 2025","Mon Mar 10 13:17:29 GMT 2025","613","firefox","navigationUi.test.ts","Navigation tab are available","","","Test Case 1: Verify Add tab should be available",""
"passed","Mon Mar 10 13:17:34 GMT 2025","Mon Mar 10 13:17:35 GMT 2025","1208","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User by searchCriteria: Unique Last Name",""
"passed","Mon Mar 10 13:17:52 GMT 2025","Mon Mar 10 13:17:53 GMT 2025","834","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User by searchCriteria: Unique Last Name",""
"passed","Mon Mar 10 13:17:24 GMT 2025","Mon Mar 10 13:17:26 GMT 2025","2154","firefox","navigationFun.test.ts","Navigation tabs functionality","","","Test Case 2: Verify Add tab functionality",""
"passed","Mon Mar 10 13:17:52 GMT 2025","Mon Mar 10 13:17:52 GMT 2025","715","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User POM: Unique Last Name","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Mon Mar 10 13:17:27 GMT 2025","Mon Mar 10 13:17:28 GMT 2025","835","firefox","navigationFun.test.ts","Navigation tabs functionality","","","Test Case 2: Verify Search tab functionality",""
"passed","Mon Mar 10 13:17:43 GMT 2025","Mon Mar 10 13:17:45 GMT 2025","1520","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User POM: Non-Unique Age","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Mon Mar 10 13:17:57 GMT 2025","Mon Mar 10 13:17:58 GMT 2025","980","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User by searchCriteria: Non-Unique Last Name",""
"passed","Mon Mar 10 13:17:53 GMT 2025","Mon Mar 10 13:17:54 GMT 2025","719","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User POM: Unique Age","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Mon Mar 10 13:17:40 GMT 2025","Mon Mar 10 13:17:41 GMT 2025","1118","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User POM: Non-Unique Last Name","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Mon Mar 10 13:17:32 GMT 2025","Mon Mar 10 13:17:34 GMT 2025","1533","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User POM: Unique Last Name","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Mon Mar 10 13:17:37 GMT 2025","Mon Mar 10 13:17:39 GMT 2025","1188","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User POM: Non-Unique First Name","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Mon Mar 10 13:17:59 GMT 2025","Mon Mar 10 13:18:00 GMT 2025","893","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User by searchCriteria: Non-Unique Age",""
"passed","Mon Mar 10 13:17:58 GMT 2025","Mon Mar 10 13:17:59 GMT 2025","708","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User POM: Non-Unique Age","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Mon Mar 10 13:17:35 GMT 2025","Mon Mar 10 13:17:36 GMT 2025","1058","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User POM: Unique Age","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Mon Mar 10 13:17:36 GMT 2025","Mon Mar 10 13:17:37 GMT 2025","1246","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User by searchCriteria: Unique Age",""
"passed","Mon Mar 10 13:17:50 GMT 2025","Mon Mar 10 13:17:50 GMT 2025","333","chromium","navigationUi.test.ts","Navigation tab are available","","","Test Case 1: Verify Search tab should be available",""
"passed","Mon Mar 10 13:17:45 GMT 2025","Mon Mar 10 13:17:46 GMT 2025","1325","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User by searchCriteria: Non-Unique Age",""
"passed","Mon Mar 10 13:17:55 GMT 2025","Mon Mar 10 13:17:56 GMT 2025","804","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User POM: Non-Unique First Name","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Mon Mar 10 13:17:49 GMT 2025","Mon Mar 10 13:17:49 GMT 2025","579","chromium","navigationFun.test.ts","Navigation tabs functionality","","","Test Case 2: Verify Search tab functionality",""
"passed","Mon Mar 10 13:17:06 GMT 2025","Mon Mar 10 13:17:06 GMT 2025","487","Setup","server.setup.ts","Verify the server is responsive","","","Ensure page ""/api/"" is responsive","Ensure that the ""/api/"" page loads correctly by verifying ""/api/"" response and App name."
"passed","Mon Mar 10 13:17:56 GMT 2025","Mon Mar 10 13:17:57 GMT 2025","966","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User by searchCriteria: Non-Unique First Name",""
"passed","Mon Mar 10 13:17:54 GMT 2025","Mon Mar 10 13:17:55 GMT 2025","929","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User by searchCriteria: Unique Age",""
"passed","Mon Mar 10 13:17:30 GMT 2025","Mon Mar 10 13:17:31 GMT 2025","1302","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User POM: Unique First Name","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Mon Mar 10 13:17:29 GMT 2025","Mon Mar 10 13:17:30 GMT 2025","589","firefox","navigationUi.test.ts","Navigation tab are available","","","Test Case 1: Verify Search tab should be available",""
"passed","Mon Mar 10 13:17:49 GMT 2025","Mon Mar 10 13:17:50 GMT 2025","353","chromium","navigationUi.test.ts","Navigation tab are available","","","Test Case 1: Verify Add tab should be available",""
"passed","Mon Mar 10 13:17:31 GMT 2025","Mon Mar 10 13:17:32 GMT 2025","1491","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User by searchCriteria: Unique First Name",""
"passed","Mon Mar 10 13:17:57 GMT 2025","Mon Mar 10 13:17:57 GMT 2025","790","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User POM: Non-Unique Last Name","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
