"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 25 11:24:29 GMT 2025","Fri Jul 25 11:24:30 GMT 2025","692","chromium","editDeleteUserFunc.test.ts","Edit and Delete users functionality","","","TC-editUserFun-06",""
"passed","Fri Jul 25 11:24:04 GMT 2025","Fri Jul 25 11:24:04 GMT 2025","534","firefox","navigationFun.test.ts","Navigation tabs functionality","","","Test Case 4: Verify /add URL change to Add",""
"passed","Fri Jul 25 11:24:13 GMT 2025","Fri Jul 25 11:24:14 GMT 2025","775","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User POM: Non-Unique First Name","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Fri Jul 25 11:23:47 GMT 2025","Fri Jul 25 11:23:49 GMT 2025","1330","firefox","editDeleteUserFunc.test.ts","Edit and Delete users functionality","","","TC-deleteUserFun-01",""
"passed","Fri Jul 25 11:23:56 GMT 2025","Fri Jul 25 11:23:57 GMT 2025","986","firefox","editDeleteUserFunc.test.ts","Edit and Delete users functionality","","","TC-editUserFun-05",""
"passed","Fri Jul 25 11:24:10 GMT 2025","Fri Jul 25 11:24:11 GMT 2025","1257","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User by searchCriteria: Unique Last Name",""
"passed","Fri Jul 25 11:24:35 GMT 2025","Fri Jul 25 11:24:35 GMT 2025","331","chromium","navigationFun.test.ts","Navigation tabs functionality","","","Test Case 5: Verify Search Tab Persistence on Page Refresh",""
"passed","Fri Jul 25 11:24:35 GMT 2025","Fri Jul 25 11:24:35 GMT 2025","234","chromium","navigationUi.test.ts","Navigation tab are available","","","Test Case 1: Verify Add tab should be available",""
"passed","Fri Jul 25 11:24:34 GMT 2025","Fri Jul 25 11:24:34 GMT 2025","329","chromium","navigationFun.test.ts","Navigation tabs functionality","","","Test Case 5: Verify Add Tab Persistence on Page Refresh",""
"passed","Fri Jul 25 11:24:39 GMT 2025","Fri Jul 25 11:24:39 GMT 2025","491","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User POM: Non-Unique First Name","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Fri Jul 25 11:24:33 GMT 2025","Fri Jul 25 11:24:33 GMT 2025","446","chromium","navigationFun.test.ts","Navigation tabs functionality","","","Test Case 2: Verify Add tab functionality",""
