"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 06 08:45:30 GMT 2025","Wed Aug 06 08:45:32 GMT 2025","1399","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User by searchCriteria: Non-Unique Age",""
"passed","Wed Aug 06 08:45:08 GMT 2025","Wed Aug 06 08:45:09 GMT 2025","1171","firefox","editDeleteUserFunc.test.ts","Edit and Delete users functionality","","","TC-editUserFun-07",""
"passed","Wed Aug 06 08:45:52 GMT 2025","Wed Aug 06 08:45:53 GMT 2025","1065","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User by searchCriteria: Unique Age",""
"passed","Wed Aug 06 08:45:10 GMT 2025","Wed Aug 06 08:45:11 GMT 2025","668","firefox","navigationFun.test.ts","Navigation tabs functionality","","","Test Case 2: Verify Add tab functionality",""
"passed","Wed Aug 06 08:45:09 GMT 2025","Wed Aug 06 08:45:10 GMT 2025","1083","firefox","editDeleteUserFunc.test.ts","Edit and Delete users functionality","","","TC-deleteUserFun-07",""
"passed","Wed Aug 06 08:45:13 GMT 2025","Wed Aug 06 08:45:13 GMT 2025","530","firefox","navigationFun.test.ts","Navigation tabs functionality","","","Test Case 4: Verify /search URL change to Search",""
"passed","Wed Aug 06 08:44:58 GMT 2025","Wed Aug 06 08:44:59 GMT 2025","1092","firefox","editDeleteUserFunc.test.ts","Edit and Delete users functionality","","","TC-deleteUserFun-02",""
"passed","Wed Aug 06 08:45:40 GMT 2025","Wed Aug 06 08:45:41 GMT 2025","810","chromium","editDeleteUserFunc.test.ts","Edit and Delete users functionality","","","TC-deleteUserFun-05",""
"passed","Wed Aug 06 08:45:11 GMT 2025","Wed Aug 06 08:45:11 GMT 2025","676","firefox","navigationFun.test.ts","Navigation tabs functionality","","","Test Case 4: Verify /add URL change to Add",""
"passed","Wed Aug 06 08:45:20 GMT 2025","Wed Aug 06 08:45:21 GMT 2025","1251","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User POM: Unique Age","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Wed Aug 06 08:45:04 GMT 2025","Wed Aug 06 08:45:06 GMT 2025","1125","firefox","editDeleteUserFunc.test.ts","Edit and Delete users functionality","","","TC-deleteUserFun-05",""
"passed","Wed Aug 06 08:45:42 GMT 2025","Wed Aug 06 08:45:43 GMT 2025","798","chromium","editDeleteUserFunc.test.ts","Edit and Delete users functionality","","","TC-deleteUserFun-06",""
"passed","Wed Aug 06 08:44:53 GMT 2025","Wed Aug 06 08:44:55 GMT 2025","1884","firefox","editDeleteUserFunc.test.ts","Edit and Delete users functionality","","","TC-editUserFun-01",""
"passed","Wed Aug 06 08:45:29 GMT 2025","Wed Aug 06 08:45:30 GMT 2025","1261","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User POM: Non-Unique Age","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Wed Aug 06 08:45:44 GMT 2025","Wed Aug 06 08:45:45 GMT 2025","456","chromium","navigationFun.test.ts","Navigation tabs functionality","","","Test Case 2: Verify Add tab functionality",""
"passed","Wed Aug 06 08:45:41 GMT 2025","Wed Aug 06 08:45:42 GMT 2025","761","chromium","editDeleteUserFunc.test.ts","Edit and Delete users functionality","","","TC-editUserFun-06",""
"passed","Wed Aug 06 08:45:53 GMT 2025","Wed Aug 06 08:45:54 GMT 2025","969","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User POM: Non-Unique First Name","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Wed Aug 06 08:45:50 GMT 2025","Wed Aug 06 08:45:51 GMT 2025","1035","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User by searchCriteria: Unique Last Name",""
"passed","Wed Aug 06 08:45:19 GMT 2025","Wed Aug 06 08:45:20 GMT 2025","1462","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User by searchCriteria: Unique Last Name",""
"passed","Wed Aug 06 08:45:34 GMT 2025","Wed Aug 06 08:45:35 GMT 2025","825","chromium","editDeleteUserFunc.test.ts","Edit and Delete users functionality","","","TC-deleteUserFun-01",""
"passed","Wed Aug 06 08:45:45 GMT 2025","Wed Aug 06 08:45:46 GMT 2025","399","chromium","navigationFun.test.ts","Navigation tabs functionality","","","Test Case 2: Verify Search tab functionality",""
"passed","Wed Aug 06 08:45:02 GMT 2025","Wed Aug 06 08:45:03 GMT 2025","1098","firefox","editDeleteUserFunc.test.ts","Edit and Delete users functionality","","","TC-deleteUserFun-04",""
"passed","Wed Aug 06 08:44:50 GMT 2025","Wed Aug 06 08:44:50 GMT 2025","257","Setup","server.setup.ts","Verify the server is responsive","","","Ensure page ""/api/"" is responsive","Ensure that the ""/api/"" page loads correctly by verifying ""/api/"" response and App name."
"passed","Wed Aug 06 08:44:57 GMT 2025","Wed Aug 06 08:44:58 GMT 2025","1083","firefox","editDeleteUserFunc.test.ts","Edit and Delete users functionality","","","TC-editUserFun-02",""
"passed","Wed Aug 06 08:44:59 GMT 2025","Wed Aug 06 08:45:00 GMT 2025","1058","firefox","editDeleteUserFunc.test.ts","Edit and Delete users functionality","","","TC-editUserFun-03",""
"passed","Wed Aug 06 08:45:36 GMT 2025","Wed Aug 06 08:45:37 GMT 2025","801","chromium","editDeleteUserFunc.test.ts","Edit and Delete users functionality","","","TC-editUserFun-03",""
"passed","Wed Aug 06 08:45:47 GMT 2025","Wed Aug 06 08:45:47 GMT 2025","237","chromium","navigationUi.test.ts","Navigation tab are available","","","Test Case 1: Verify Search tab should be available",""
"passed","Wed Aug 06 08:45:03 GMT 2025","Wed Aug 06 08:45:04 GMT 2025","1061","firefox","editDeleteUserFunc.test.ts","Edit and Delete users functionality","","","TC-editUserFun-05",""
"passed","Wed Aug 06 08:45:14 GMT 2025","Wed Aug 06 08:45:15 GMT 2025","425","firefox","navigationUi.test.ts","Navigation tab are available","","","Test Case 1: Verify Search tab should be available",""
"passed","Wed Aug 06 08:45:13 GMT 2025","Wed Aug 06 08:45:14 GMT 2025","551","firefox","navigationFun.test.ts","Navigation tabs functionality","","","Test Case 5: Verify Search Tab Persistence on Page Refresh",""
"passed","Wed Aug 06 08:45:40 GMT 2025","Wed Aug 06 08:45:40 GMT 2025","779","chromium","editDeleteUserFunc.test.ts","Edit and Delete users functionality","","","TC-editUserFun-05",""
"passed","Wed Aug 06 08:45:38 GMT 2025","Wed Aug 06 08:45:39 GMT 2025","796","chromium","editDeleteUserFunc.test.ts","Edit and Delete users functionality","","","TC-editUserFun-04",""
"passed","Wed Aug 06 08:45:54 GMT 2025","Wed Aug 06 08:45:55 GMT 2025","1097","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User by searchCriteria: Non-Unique First Name",""
"passed","Wed Aug 06 08:45:26 GMT 2025","Wed Aug 06 08:45:27 GMT 2025","1619","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User POM: Non-Unique Last Name","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Wed Aug 06 08:45:46 GMT 2025","Wed Aug 06 08:45:47 GMT 2025","310","chromium","navigationFun.test.ts","Navigation tabs functionality","","","Test Case 5: Verify Search Tab Persistence on Page Refresh",""
"passed","Wed Aug 06 08:45:47 GMT 2025","Wed Aug 06 08:45:48 GMT 2025","983","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User POM: Unique First Name","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Wed Aug 06 08:45:36 GMT 2025","Wed Aug 06 08:45:36 GMT 2025","813","chromium","editDeleteUserFunc.test.ts","Edit and Delete users functionality","","","TC-deleteUserFun-02",""
"passed","Wed Aug 06 08:45:56 GMT 2025","Wed Aug 06 08:45:57 GMT 2025","1155","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User by searchCriteria: Non-Unique Last Name",""
"passed","Wed Aug 06 08:45:43 GMT 2025","Wed Aug 06 08:45:44 GMT 2025","771","chromium","editDeleteUserFunc.test.ts","Edit and Delete users functionality","","","TC-editUserFun-07",""
"passed","Wed Aug 06 08:45:21 GMT 2025","Wed Aug 06 08:45:23 GMT 2025","1355","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User by searchCriteria: Unique Age",""
"passed","Wed Aug 06 08:45:49 GMT 2025","Wed Aug 06 08:45:50 GMT 2025","988","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User POM: Unique Last Name","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Wed Aug 06 08:44:56 GMT 2025","Wed Aug 06 08:44:57 GMT 2025","1118","firefox","editDeleteUserFunc.test.ts","Edit and Delete users functionality","","","TC-deleteUserFun-01",""
"passed","Wed Aug 06 08:45:15 GMT 2025","Wed Aug 06 08:45:16 GMT 2025","1316","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User POM: Unique First Name","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Wed Aug 06 08:45:33 GMT 2025","Wed Aug 06 08:45:34 GMT 2025","958","chromium","editDeleteUserFunc.test.ts","Edit and Delete users functionality","","","TC-editUserFun-01",""
"passed","Wed Aug 06 08:45:24 GMT 2025","Wed Aug 06 08:45:26 GMT 2025","1713","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User by searchCriteria: Non-Unique First Name",""
"passed","Wed Aug 06 08:45:55 GMT 2025","Wed Aug 06 08:45:56 GMT 2025","971","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User POM: Non-Unique Last Name","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Wed Aug 06 08:45:44 GMT 2025","Wed Aug 06 08:45:44 GMT 2025","806","chromium","editDeleteUserFunc.test.ts","Edit and Delete users functionality","","","TC-deleteUserFun-07",""
"passed","Wed Aug 06 08:45:06 GMT 2025","Wed Aug 06 08:45:07 GMT 2025","1063","firefox","editDeleteUserFunc.test.ts","Edit and Delete users functionality","","","TC-editUserFun-06",""
"passed","Wed Aug 06 08:45:37 GMT 2025","Wed Aug 06 08:45:38 GMT 2025","805","chromium","editDeleteUserFunc.test.ts","Edit and Delete users functionality","","","TC-deleteUserFun-03",""
"passed","Wed Aug 06 08:45:57 GMT 2025","Wed Aug 06 08:45:58 GMT 2025","954","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User POM: Non-Unique Age","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Wed Aug 06 08:45:39 GMT 2025","Wed Aug 06 08:45:40 GMT 2025","798","chromium","editDeleteUserFunc.test.ts","Edit and Delete users functionality","","","TC-deleteUserFun-04",""
"passed","Wed Aug 06 08:45:17 GMT 2025","Wed Aug 06 08:45:19 GMT 2025","1251","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User POM: Unique Last Name","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Wed Aug 06 08:45:45 GMT 2025","Wed Aug 06 08:45:45 GMT 2025","303","chromium","navigationFun.test.ts","Navigation tabs functionality","","","Test Case 4: Verify /add URL change to Add",""
"passed","Wed Aug 06 08:45:01 GMT 2025","Wed Aug 06 08:45:02 GMT 2025","1237","firefox","editDeleteUserFunc.test.ts","Edit and Delete users functionality","","","TC-editUserFun-04",""
"passed","Wed Aug 06 08:45:00 GMT 2025","Wed Aug 06 08:45:01 GMT 2025","1084","firefox","editDeleteUserFunc.test.ts","Edit and Delete users functionality","","","TC-deleteUserFun-03",""
"passed","Wed Aug 06 08:45:46 GMT 2025","Wed Aug 06 08:45:46 GMT 2025","323","chromium","navigationFun.test.ts","Navigation tabs functionality","","","Test Case 4: Verify /search URL change to Search",""
"passed","Wed Aug 06 08:45:35 GMT 2025","Wed Aug 06 08:45:36 GMT 2025","828","chromium","editDeleteUserFunc.test.ts","Edit and Delete users functionality","","","TC-editUserFun-02",""
"passed","Wed Aug 06 08:45:07 GMT 2025","Wed Aug 06 08:45:08 GMT 2025","1123","firefox","editDeleteUserFunc.test.ts","Edit and Delete users functionality","","","TC-deleteUserFun-06",""
"passed","Wed Aug 06 08:45:48 GMT 2025","Wed Aug 06 08:45:49 GMT 2025","1064","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User by searchCriteria: Unique First Name",""
"passed","Wed Aug 06 08:45:12 GMT 2025","Wed Aug 06 08:45:13 GMT 2025","658","firefox","navigationFun.test.ts","Navigation tabs functionality","","","Test Case 2: Verify Search tab functionality",""
"passed","Wed Aug 06 08:45:11 GMT 2025","Wed Aug 06 08:45:12 GMT 2025","555","firefox","navigationFun.test.ts","Navigation tabs functionality","","","Test Case 5: Verify Add Tab Persistence on Page Refresh",""
"passed","Wed Aug 06 08:45:23 GMT 2025","Wed Aug 06 08:45:24 GMT 2025","1253","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User POM: Non-Unique First Name","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Wed Aug 06 08:45:45 GMT 2025","Wed Aug 06 08:45:45 GMT 2025","319","chromium","navigationFun.test.ts","Navigation tabs functionality","","","Test Case 5: Verify Add Tab Persistence on Page Refresh",""
"passed","Wed Aug 06 08:45:16 GMT 2025","Wed Aug 06 08:45:17 GMT 2025","1394","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User by searchCriteria: Unique First Name",""
"passed","Wed Aug 06 08:45:51 GMT 2025","Wed Aug 06 08:45:52 GMT 2025","970","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User POM: Unique Age","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Wed Aug 06 08:45:27 GMT 2025","Wed Aug 06 08:45:29 GMT 2025","1792","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User by searchCriteria: Non-Unique Last Name",""
"passed","Wed Aug 06 08:45:58 GMT 2025","Wed Aug 06 08:45:59 GMT 2025","1109","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User by searchCriteria: Non-Unique Age",""
"passed","Wed Aug 06 08:45:47 GMT 2025","Wed Aug 06 08:45:47 GMT 2025","228","chromium","navigationUi.test.ts","Navigation tab are available","","","Test Case 1: Verify Add tab should be available",""
"passed","Wed Aug 06 08:45:14 GMT 2025","Wed Aug 06 08:45:14 GMT 2025","432","firefox","navigationUi.test.ts","Navigation tab are available","","","Test Case 1: Verify Add tab should be available",""
