"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 08 19:17:15 GMT 2025","Fri Aug 08 19:17:16 GMT 2025","638","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User POM: Non-Unique Age","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Fri Aug 08 19:16:26 GMT 2025","Fri Aug 08 19:16:27 GMT 2025","1167","firefox","editDeleteUserFunc.test.ts","Edit and Delete users functionality","","","TC-deleteUserFun-05",""
"passed","Fri Aug 08 19:16:23 GMT 2025","Fri Aug 08 19:16:25 GMT 2025","1151","firefox","editDeleteUserFunc.test.ts","Edit and Delete users functionality","","","TC-deleteUserFun-04",""
"passed","Fri Aug 08 19:16:16 GMT 2025","Fri Aug 08 19:16:17 GMT 2025","1141","firefox","editDeleteUserFunc.test.ts","Edit and Delete users functionality","","","TC-deleteUserFun-01",""
"passed","Fri Aug 08 19:17:04 GMT 2025","Fri Aug 08 19:17:05 GMT 2025","858","chromium","editDeleteUserFunc.test.ts","Edit and Delete users functionality","","","TC-deleteUserFun-07",""
"passed","Fri Aug 08 19:16:42 GMT 2025","Fri Aug 08 19:16:43 GMT 2025","1052","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User by searchCriteria: Unique Age",""
"passed","Fri Aug 08 19:16:40 GMT 2025","Fri Aug 08 19:16:41 GMT 2025","1070","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User by searchCriteria: Unique Last Name",""
"passed","Fri Aug 08 19:17:02 GMT 2025","Fri Aug 08 19:17:03 GMT 2025","861","chromium","editDeleteUserFunc.test.ts","Edit and Delete users functionality","","","TC-deleteUserFun-06",""
"passed","Fri Aug 08 19:17:12 GMT 2025","Fri Aug 08 19:17:13 GMT 2025","629","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User POM: Non-Unique First Name","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Fri Aug 08 19:16:38 GMT 2025","Fri Aug 08 19:16:39 GMT 2025","1037","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User by searchCriteria: Unique First Name",""
"passed","Fri Aug 08 19:17:11 GMT 2025","Fri Aug 08 19:17:11 GMT 2025","637","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User POM: Unique Age","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Fri Aug 08 19:16:22 GMT 2025","Fri Aug 08 19:16:23 GMT 2025","1253","firefox","editDeleteUserFunc.test.ts","Edit and Delete users functionality","","","TC-editUserFun-04",""
"passed","Fri Aug 08 19:16:33 GMT 2025","Fri Aug 08 19:16:33 GMT 2025","579","firefox","navigationFun.test.ts","Navigation tabs functionality","","","Test Case 4: Verify /add URL change to Add",""
"passed","Fri Aug 08 19:16:21 GMT 2025","Fri Aug 08 19:16:22 GMT 2025","1181","firefox","editDeleteUserFunc.test.ts","Edit and Delete users functionality","","","TC-deleteUserFun-03",""
"passed","Fri Aug 08 19:17:07 GMT 2025","Fri Aug 08 19:17:07 GMT 2025","369","chromium","navigationFun.test.ts","Navigation tabs functionality","","","Test Case 5: Verify Search Tab Persistence on Page Refresh",""
"passed","Fri Aug 08 19:16:46 GMT 2025","Fri Aug 08 19:16:47 GMT 2025","934","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User POM: Non-Unique Last Name","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Fri Aug 08 19:16:53 GMT 2025","Fri Aug 08 19:16:54 GMT 2025","863","chromium","editDeleteUserFunc.test.ts","Edit and Delete users functionality","","","TC-deleteUserFun-01",""
"passed","Fri Aug 08 19:16:10 GMT 2025","Fri Aug 08 19:16:10 GMT 2025","276","Setup","server.setup.ts","Verify the server is responsive","","","Ensure page ""/api/"" is responsive","Ensure that the ""/api/"" page loads correctly by verifying ""/api/"" response and App name."
"passed","Fri Aug 08 19:16:58 GMT 2025","Fri Aug 08 19:16:59 GMT 2025","890","chromium","editDeleteUserFunc.test.ts","Edit and Delete users functionality","","","TC-deleteUserFun-04",""
"passed","Fri Aug 08 19:17:08 GMT 2025","Fri Aug 08 19:17:09 GMT 2025","813","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User by searchCriteria: Unique First Name",""
"passed","Fri Aug 08 19:17:16 GMT 2025","Fri Aug 08 19:17:16 GMT 2025","774","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User by searchCriteria: Non-Unique Age",""
"passed","Fri Aug 08 19:16:14 GMT 2025","Fri Aug 08 19:16:16 GMT 2025","2018","firefox","editDeleteUserFunc.test.ts","Edit and Delete users functionality","","","TC-editUserFun-01",""
"passed","Fri Aug 08 19:16:54 GMT 2025","Fri Aug 08 19:16:55 GMT 2025","990","chromium","editDeleteUserFunc.test.ts","Edit and Delete users functionality","","","TC-editUserFun-02",""
"passed","Fri Aug 08 19:16:48 GMT 2025","Fri Aug 08 19:16:49 GMT 2025","1542","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User POM: Non-Unique Age","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Fri Aug 08 19:16:52 GMT 2025","Fri Aug 08 19:16:53 GMT 2025","1200","chromium","editDeleteUserFunc.test.ts","Edit and Delete users functionality","","","TC-editUserFun-01",""
"passed","Fri Aug 08 19:16:19 GMT 2025","Fri Aug 08 19:16:20 GMT 2025","1157","firefox","editDeleteUserFunc.test.ts","Edit and Delete users functionality","","","TC-deleteUserFun-02",""
"passed","Fri Aug 08 19:16:27 GMT 2025","Fri Aug 08 19:16:28 GMT 2025","1272","firefox","editDeleteUserFunc.test.ts","Edit and Delete users functionality","","","TC-editUserFun-06",""
"passed","Fri Aug 08 19:17:11 GMT 2025","Fri Aug 08 19:17:12 GMT 2025","710","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User by searchCriteria: Unique Age",""
"passed","Fri Aug 08 19:16:39 GMT 2025","Fri Aug 08 19:16:40 GMT 2025","1196","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User POM: Unique Last Name","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
